,clickspday,counts,normTitleCategory,state
1,37.483335,32.0,admin,NH
2,18.15,1.0,arch,NH
3,38.10298,2.0,arts,NH
4,16.98039,1.0,aviation,NH
5,31.32143,2.0,care,NH
6,16.4545454545455,1.0,childcare,NH
7,17.46154,7.0,construction,NH
8,18.814935,32.0,customer,NH
9,22.90909,24.0,driver,NH
10,18.823529999999998,11.0,education,NH
11,15.94444,5.0,engelectric,NH
12,17.629125000000002,16.0,engid,NH
13,15.58508363636365,6.0,engmech,NH
14,27.863640000000004,1.0,finance,NH
15,18.75,17.0,food,NH
16,36.787589999999994,2.0,hospitality,NH
17,23.875,16.0,hr,NH
18,18.8,61.0,install,NH
19,44.65,2.0,insurance,NH
20,22.64354,6.0,legal,NH
21,21.0,79.0,management,NH
22,19.166665000000002,28.0,manufacturing,NH
23,16.43289,14.0,marketing,NH
24,18.84848,7.0,math,NH
25,20.16667,3.0,meddr,NH
26,22.055555,2.0,media,NH
27,27.024390243902396,13.0,medinfo,NH
28,14.426670000000001,83.0,mednurse,NH
29,16.633335000000002,22.0,medtech,NH
30,13.68452,8.0,pharmacy,NH
31,28.51470588235295,12.0,project,NH
32,12.88182,2.0,protective,NH
33,18.0,3.0,realestate,NH
34,18.01981981981985,42.0,retail,NH
35,18.5,58.0,sales,NH
36,19.654760000000003,8.0,sanitation,NH
37,17.2,11.0,science,NH
38,21.533515,20.0,service,NH
39,20.633329999999997,1.0,socialscience,NH
40,88.45455,3.0,sports,NH
41,23.724429999999998,16.0,techhelp,NH
42,18.3870967741935,15.0,techinfo,NH
43,20.13043,63.0,techsoftware,NH
44,13.30625,10.0,therapy,NH
45,25.41176,3.0,transport,NH
46,14.7,11.0,uncategorized,NH
47,22.756059999999998,6.0,warehouse,NH
0,21.25287,231.0,accounting,NJ
1,28.4,247.0,admin,NJ
2,14.621212121212098,1.0,agriculture,NJ
3,16.57143,63.0,arch,NJ
4,17.44828,13.0,arts,NJ
5,21.0,9.0,care,NJ
6,28.93548258064515,16.0,childcare,NJ
7,21.509075,44.0,construction,NJ
8,26.11111,129.0,customer,NJ
9,18.055555,192.0,driver,NJ
10,17.680419999999998,74.0,education,NJ
11,15.468704999999998,2.0,engchem,NJ
12,16.75,19.0,engcivil,NJ
13,17.993650000000002,16.0,engelectric,NJ
14,18.91429,47.0,engid,NJ
15,14.961034999999999,18.0,engmech,NJ
16,18.8103448275862,62.0,finance,NJ
17,17.296194999999997,110.0,food,NJ
18,26.568845000000003,12.0,hospitality,NJ
19,24.55,103.0,hr,NJ
20,17.53463,222.0,install,NJ
21,25.80357,20.0,insurance,NJ
22,17.912945,70.0,legal,NJ
23,18.60714,601.0,management,NJ
24,22.633335000000002,68.0,manufacturing,NJ
25,22.142857142857103,119.0,marketing,NJ
26,18.2153361344538,54.0,math,NJ
27,16.234650000000002,8.0,meddental,NJ
28,15.835555,30.0,meddr,NJ
29,28.619304999999997,18.0,media,NJ
30,24.57051,44.0,medinfo,NJ
31,17.14930555555555,360.0,mednurse,NJ
32,23.987395,114.0,medtech,NJ
33,14.7391304347826,13.0,personal,NJ
34,19.985885000000003,18.0,pharmacy,NJ
35,19.683335,124.0,project,NJ
36,31.65625,23.0,protective,NJ
37,27.145694999999996,14.0,realestate,NJ
38,17.32258,241.0,retail,NJ
39,17.222279999999998,340.0,sales,NJ
40,19.14286,15.0,sanitation,NJ
41,19.575355000000002,104.0,science,NJ
42,21.381945,110.0,service,NJ
43,112.0,1.0,socialscience,NJ
44,17.107145,12.0,sports,NJ
45,18.018520000000002,107.0,techhelp,NJ
46,20.029410000000002,223.0,techinfo,NJ
47,17.58621,463.0,techsoftware,NJ
48,18.45455,61.0,therapy,NJ
49,23.220589999999998,41.0,transport,NJ
50,18.5125,83.0,uncategorized,NJ
51,29.75,8.0,veterinary,NJ
52,25.05128,77.0,warehouse,NJ
0,18.911765,16.0,accounting,NM
1,36.004999999999995,42.0,admin,NM
2,16.04968475609755,2.0,arch,NM
3,64.5,2.0,arts,NM
4,30.836840000000002,4.0,care,NM
5,22.03571,15.0,construction,NM
6,27.28,25.0,customer,NM
7,15.56,47.0,driver,NM
8,19.0,17.0,education,NM
9,16.1,5.0,engcivil,NM
10,16.5,6.0,engelectric,NM
11,14.5,9.0,engid,NM
12,21.4375,1.0,engmech,NM
13,16.65672,7.0,finance,NM
14,15.465714285714299,42.0,food,NM
15,79.75,1.0,hospitality,NM
16,23.74,7.0,hr,NM
17,18.88333,60.0,install,NM
18,27.5,4.0,insurance,NM
19,19.125,3.0,legal,NM
20,18.819665,88.0,management,NM
21,25.5510204081633,13.0,manufacturing,NM
22,26.983335,10.0,marketing,NM
23,17.833334999999998,8.0,math,NM
24,14.36,1.0,meddental,NM
25,14.92,13.0,meddr,NM
26,18.7,3.0,media,NM
27,24.66667,11.0,medinfo,NM
28,14.0,162.0,mednurse,NM
29,17.2,37.0,medtech,NM
30,15.333333333333302,11.0,pharmacy,NM
31,16.0,26.0,project,NM
32,22.2142857142857,6.0,protective,NM
33,29.875,2.0,realestate,NM
34,15.55556,63.0,retail,NM
35,17.30769,34.0,sales,NM
36,22.9375,1.0,sanitation,NM
37,21.0,15.0,science,NM
38,20.25,27.0,service,NM
39,110.2353,1.0,socialscience,NM
40,17.825367647058798,10.0,techhelp,NM
41,20.308335,28.0,techinfo,NM
42,18.86139,27.0,techsoftware,NM
43,14.594999999999999,8.0,therapy,NM
44,19.5,6.0,transport,NM
45,22.66667,15.0,uncategorized,NM
46,41.87415132653061,8.0,warehouse,NM
0,20.70455,67.0,accounting,NV
1,39.77778,77.0,admin,NV
2,15.10774,2.0,arch,NV
3,57.068965000000006,4.0,arts,NV
4,64.2453892857143,2.0,aviation,NV
5,25.9604,7.0,care,NV
6,29.66667,3.0,childcare,NV
7,21.28571,11.0,construction,NV
8,26.220588235294098,52.0,customer,NV
9,23.84615,45.0,driver,NV
10,17.8,29.0,education,NV
11,30.0,1.0,engchem,NV
12,22.0,5.0,engcivil,NV
13,17.45744,10.0,engelectric,NV
14,18.87006,8.0,engid,NV
15,29.09091,8.0,finance,NV
16,18.8235294117647,91.0,food,NV
17,30.20492,10.0,hospitality,NV
18,20.4114906832298,16.0,hr,NV
19,21.92,80.0,install,NV
20,16.67857,7.0,insurance,NV
21,19.0,17.0,legal,NV
22,20.0,139.0,management,NV
23,24.441175,16.0,manufacturing,NV
24,27.647059999999996,11.0,marketing,NV
25,17.33333,5.0,math,NV
26,11.5082,1.0,meddental,NV
27,15.782990000000002,16.0,meddr,NV
28,35.6,5.0,media,NV
29,26.75,13.0,medinfo,NV
30,15.0,131.0,mednurse,NV
31,18.86207,26.0,medtech,NV
32,94.59259,1.0,mining,NV
33,42.42857,2.0,personal,NV
34,15.71154,6.0,pharmacy,NV
35,24.0,25.0,project,NV
36,18.14208,12.0,protective,NV
37,27.07143,9.0,realestate,NV
38,20.05102,69.0,retail,NV
39,22.0,79.0,sales,NV
40,21.7907,27.0,sanitation,NV
41,26.0,7.0,science,NV
42,26.7875,30.0,service,NV
43,16.57143,1.0,socialscience,NV
44,17.95,24.0,techhelp,NV
45,19.833334999999998,16.0,techinfo,NV
46,21.528570000000002,40.0,techsoftware,NV
47,14.762256666666651,18.0,therapy,NV
48,52.4186,1.0,transport,NV
49,19.31746,13.0,uncategorized,NV
50,12.913039999999999,1.0,veterinary,NV
51,23.5,25.0,warehouse,NV
0,20.017855,588.0,accounting,NY
1,26.296295,658.0,admin,NY
2,33.129123333333354,2.0,agriculture,NY
3,16.840195,64.0,arch,NY
4,27.0,99.0,arts,NY
5,21.0,9.0,aviation,NY
6,17.205745,10.0,care,NY
7,21.866670000000003,47.0,childcare,NY
8,22.0,75.0,construction,NY
9,22.181820000000002,289.0,customer,NY
10,18.248485,242.0,driver,NY
11,19.84506,218.0,education,NY
12,14.85294,9.0,engchem,NY
13,16.3333333333333,25.0,engcivil,NY
14,16.74446894366195,48.0,engelectric,NY
15,17.04167,71.0,engid,NY
16,16.12903,27.0,engmech,NY
17,19.0,118.0,finance,NY
18,16.62912,370.0,food,NY
19,22.87103,20.0,hospitality,NY
20,23.632179999999998,235.0,hr,NY
21,18.22222,389.0,install,NY
22,17.136364999999998,72.0,insurance,NY
23,23.65909,163.0,legal,NY
24,18.9697,1381.0,management,NY
25,21.65714,133.0,manufacturing,NY
26,21.592592592592602,323.0,marketing,NY
27,19.19192,91.0,math,NY
28,20.40351,25.0,meddental,NY
29,15.7362637362637,83.0,meddr,NY
30,23.92857,125.0,media,NY
31,22.275,78.0,medinfo,NY
32,16.0597,671.0,mednurse,NY
33,19.137459999999997,224.0,medtech,NY
34,15.03571,1.0,military,NY
35,18.125,23.0,personal,NY
36,17.19181,36.0,pharmacy,NY
37,19.63257666666665,296.0,project,NY
38,20.396549999999998,52.0,protective,NY
39,21.674194999999997,70.0,realestate,NY
40,17.50649,513.0,retail,NY
41,17.53816,722.0,sales,NY
42,23.825000000000003,48.0,sanitation,NY
43,18.8,95.0,science,NY
44,22.0,367.0,service,NY
45,19.16667,11.0,socialscience,NY
46,15.640155,26.0,sports,NY
47,11.14286,1.0,tech,NY
48,20.19524,186.0,techhelp,NY
49,18.0,383.0,techinfo,NY
50,16.79166666666665,736.0,techsoftware,NY
51,16.59091,75.0,therapy,NY
52,30.916515000000004,24.0,transport,NY
53,18.42424,157.0,uncategorized,NY
54,24.757579999999997,5.0,veterinary,NY
55,30.29348,107.0,warehouse,NY
0,20.315134999999998,236.0,accounting,OH
1,28.0,297.0,admin,OH
2,51.5744525,2.0,agriculture,OH
3,16.88372,24.0,arch,OH
4,16.85057,27.0,arts,OH
5,16.0,9.0,aviation,OH
6,18.42857,31.0,care,OH
7,23.30143,14.0,childcare,OH
8,19.125,69.0,construction,OH
9,25.12903,203.0,customer,OH
10,16.4,457.0,driver,OH
11,19.823189999999997,66.0,education,OH
12,32.70952,2.0,engchem,OH
13,19.097825,30.0,engcivil,OH
14,18.0,69.0,engelectric,OH
15,18.0,175.0,engid,OH
16,18.70894,22.0,engmech,OH
17,17.4074074074074,39.0,finance,OH
18,15.97778,254.0,food,OH
19,31.903504999999996,8.0,hospitality,OH
20,32.7,112.0,hr,OH
21,17.73684,419.0,install,OH
22,20.57143,39.0,insurance,OH
23,24.70968,33.0,legal,OH
24,19.53333333333335,560.0,management,OH
25,21.71154,176.0,manufacturing,OH
26,24.0,87.0,marketing,OH
27,18.37143,67.0,math,OH
28,19.4722222222222,8.0,meddental,OH
29,15.94048,22.0,meddr,OH
30,20.88889,21.0,media,OH
31,29.714290000000002,65.0,medinfo,OH
32,16.609525,514.0,mednurse,OH
33,20.66667,137.0,medtech,OH
34,27.059701492537304,1.0,military,OH
35,16.58333333333335,12.0,personal,OH
36,19.2,31.0,pharmacy,OH
37,20.341700270270252,110.0,project,OH
38,21.85507,39.0,protective,OH
39,27.334615,26.0,realestate,OH
40,16.5,320.0,retail,OH
41,18.37931,377.0,sales,OH
42,19.89655,51.0,sanitation,OH
43,20.25,41.0,science,OH
44,20.11765,113.0,service,OH
45,22.02098,16.0,sports,OH
46,25.0,1.0,tech,OH
47,18.566665,142.0,techhelp,OH
48,19.5,185.0,techinfo,OH
49,17.052135,324.0,techsoftware,OH
50,16.733333333333302,43.0,therapy,OH
51,24.72,19.0,transport,OH
52,16.4086,130.0,uncategorized,OH
53,17.20588,7.0,veterinary,OH
54,25.345236428571447,114.0,warehouse,OH
0,22.21538,57.0,accounting,OK
1,30.0,69.0,admin,OK
2,24.153845,8.0,arts,OK
3,18.0,13.0,aviation,OK
4,63.5,1.0,care,OK
5,17.1,3.0,childcare,OK
6,21.08333,31.0,construction,OK
7,24.15625,46.0,customer,OK
8,18.048189999999998,115.0,driver,OK
9,18.0,21.0,education,OK
10,15.5,1.0,engchem,OK
11,18.375,6.0,engcivil,OK
12,21.250875,4.0,engelectric,OK
13,18.0,13.0,engid,OK
14,18.044775,2.0,engmech,OK
15,17.3447723529412,8.0,finance,OK
16,15.8,88.0,food,OK
17,9.70779,2.0,hospitality,OK
18,35.903897849462396,24.0,hr,OK
19,20.0,129.0,install,OK
20,73.250015,2.0,insurance,OK
21,41.520835,2.0,legal,OK
22,18.975,134.0,management,OK
23,20.994999999999997,40.0,manufacturing,OK
24,27.16,13.0,marketing,OK
25,23.15,5.0,math,OK
26,20.32584,3.0,meddental,OK
27,13.38095,13.0,meddr,OK
28,28.00865,6.0,media,OK
29,21.5,20.0,medinfo,OK
30,15.222220000000002,173.0,mednurse,OK
31,19.88235,71.0,medtech,OK
32,16.066670000000002,1.0,military,OK
33,24.69923,2.0,mining,OK
34,15.28125,1.0,personal,OK
35,18.02174,12.0,pharmacy,OK
36,18.936965,28.0,project,OK
37,26.24107,8.0,protective,OK
38,29.891006097561,8.0,realestate,OK
39,16.5625,113.0,retail,OK
40,18.7,89.0,sales,OK
41,27.38445,10.0,sanitation,OK
42,21.0404,9.0,science,OK
43,23.502715000000002,34.0,service,OK
44,28.0,3.0,socialscience,OK
45,23.2,1.0,sports,OK
46,12.075,2.0,tech,OK
47,16.755405,20.0,techhelp,OK
48,16.88406,23.0,techinfo,OK
49,17.08,26.0,techsoftware,OK
50,13.75,23.0,therapy,OK
51,34.61389,4.0,transport,OK
52,18.4,14.0,uncategorized,OK
53,19.0,1.0,veterinary,OK
54,37.0,31.0,warehouse,OK
0,18.979165000000002,98.0,accounting,OR
1,30.0,135.0,admin,OR
2,45.05102,2.0,agriculture,OR
3,12.93956,4.0,arch,OR
4,19.0289855072464,13.0,arts,OR
5,16.81034,1.0,aviation,OR
6,18.21429,13.0,care,OR
7,15.666670000000002,5.0,childcare,OR
8,18.232145,30.0,construction,OR
9,18.83333333333335,100.0,customer,OR
10,16.57143,93.0,driver,OR
11,21.00724833333335,26.0,education,OR
12,22.5107346153846,4.0,engcivil,OR
13,16.008335000000002,10.0,engelectric,OR
14,16.22222,27.0,engid,OR
15,18.642855,16.0,engmech,OR
16,24.25,18.0,finance,OR
17,16.043478260869602,77.0,food,OR
18,20.526320000000002,7.0,hospitality,OR
19,27.083334999999998,30.0,hr,OR
20,17.54545,117.0,install,OR
21,16.1858754878049,18.0,insurance,OR
22,20.516665,18.0,legal,OR
23,18.398809999999997,204.0,management,OR
24,20.58333,43.0,manufacturing,OR
25,29.451614999999997,20.0,marketing,OR
26,19.12995,14.0,math,OR
27,16.85246,7.0,meddental,OR
28,15.48889055555555,16.0,meddr,OR
29,39.8571428571429,11.0,media,OR
30,23.37143,17.0,medinfo,OR
31,15.517949999999999,200.0,mednurse,OR
32,17.66667,77.0,medtech,OR
33,15.6,3.0,personal,OR
34,19.473679999999998,9.0,pharmacy,OR
35,18.70115,45.0,project,OR
36,23.63,11.0,protective,OR
37,24.92857,17.0,realestate,OR
38,18.283755,118.0,retail,OR
39,17.2307692307692,129.0,sales,OR
40,18.71429,13.0,sanitation,OR
41,54.65789,5.0,science,OR
42,22.46429,57.0,service,OR
43,8.0,1.0,socialscience,OR
44,17.896551724137897,9.0,sports,OR
45,17.34444,41.0,techhelp,OR
46,20.403229999999997,61.0,techinfo,OR
47,17.4736842105263,131.0,techsoftware,OR
48,13.393939999999999,42.0,therapy,OR
49,26.366934999999998,8.0,transport,OR
50,17.3871,27.0,uncategorized,OR
51,23.0,3.0,veterinary,OR
52,18.866670000000003,27.0,warehouse,OR
0,20.725,270.0,accounting,PA
1,30.52778,341.0,admin,PA
2,17.60396,17.0,arch,PA
3,21.0,25.0,arts,PA
4,23.14444444444445,4.0,aviation,PA
5,16.97468,41.0,care,PA
6,18.348415,34.0,childcare,PA
7,20.37143,89.0,construction,PA
8,22.968085106383,253.0,customer,PA
9,16.518520000000002,411.0,driver,PA
10,21.95652,123.0,education,PA
11,18.669305,8.0,engchem,PA
12,21.46154,23.0,engcivil,PA
13,15.8169,33.0,engelectric,PA
14,16.66667,65.0,engid,PA
15,21.60465,25.0,engmech,PA
16,18.783335,52.0,finance,PA
17,16.5,241.0,food,PA
18,22.214285714285698,9.0,hospitality,PA
19,28.0,151.0,hr,PA
20,17.585715,404.0,install,PA
21,23.57143,43.0,insurance,PA
22,29.059525,50.0,legal,PA
23,20.0,768.0,management,PA
24,21.912185,130.0,manufacturing,PA
25,23.17544,81.0,marketing,PA
26,21.0,51.0,math,PA
27,16.28571,9.0,meddental,PA
28,18.295920000000002,43.0,meddr,PA
29,21.0,29.0,media,PA
30,23.3635185185185,58.0,medinfo,PA
31,16.333331666666652,632.0,mednurse,PA
32,18.631578947368396,275.0,medtech,PA
33,17.0,2.0,military,PA
34,16.2857142857143,1.0,mining,PA
35,17.57143,19.0,personal,PA
36,16.93650833333335,26.0,pharmacy,PA
37,20.3,165.0,project,PA
38,26.060000000000002,46.0,protective,PA
39,22.5,17.0,realestate,PA
40,16.66667,363.0,retail,PA
41,19.0,468.0,sales,PA
42,21.6,36.0,sanitation,PA
43,21.0,87.0,science,PA
44,20.0,420.0,service,PA
45,24.115385,4.0,socialscience,PA
46,15.902855,12.0,sports,PA
47,19.2,2.0,tech,PA
48,17.810925,132.0,techhelp,PA
49,20.23171,205.0,techinfo,PA
50,16.83333,337.0,techsoftware,PA
51,16.03371,87.0,therapy,PA
52,25.1682627419355,34.0,transport,PA
53,21.514585,108.0,uncategorized,PA
54,32.25,13.0,veterinary,PA
55,24.41826923076925,136.0,warehouse,PA
0,88.825,2.0,accounting,PR
1,86.0,6.0,admin,PR
2,155.95236500000001,2.0,customer,PR
3,30.695652173913,1.0,driver,PR
4,54.34783,1.0,education,PR
5,33.7375,2.0,engid,PR
6,38.11111,3.0,food,PR
7,33.0,1.0,hospitality,PR
8,40.8858430821918,2.0,hr,PR
9,22.703125,4.0,install,PR
10,62.5625,2.0,insurance,PR
11,59.43478,1.0,legal,PR
12,35.2222222222222,8.0,management,PR
13,24.86905,6.0,manufacturing,PR
14,31.03704,3.0,marketing,PR
15,47.376345,2.0,math,PR
16,25.61538,3.0,mednurse,PR
17,19.871325,2.0,project,PR
18,21.09375,1.0,realestate,PR
19,53.708330000000004,3.0,retail,PR
20,39.77433,6.0,sales,PR
21,34.5,1.0,sanitation,PR
22,50.857145,2.0,science,PR
23,76.75862,1.0,service,PR
24,16.95,4.0,techhelp,PR
25,63.4,1.0,techinfo,PR
26,21.0,5.0,techsoftware,PR
27,18.703474999999997,4.0,uncategorized,PR
0,25.815379999999998,23.0,accounting,RI
1,21.375,30.0,admin,RI
2,39.258064516129,1.0,aviation,RI
3,21.75,2.0,childcare,RI
4,18.704079999999998,7.0,construction,RI
5,23.674528301886802,22.0,customer,RI
6,18.826925,28.0,driver,RI
7,23.76923,19.0,education,RI
8,19.56452,1.0,engcivil,RI
9,14.339675,2.0,engelectric,RI
10,14.47059,5.0,engid,RI
11,16.4897959183673,3.0,engmech,RI
12,13.945454545454549,4.0,finance,RI
13,17.25,21.0,food,RI
14,25.968253968254,11.0,hr,RI
15,15.666670000000002,21.0,install,RI
16,16.341524999999997,2.0,insurance,RI
17,18.486131282051304,6.0,legal,RI
18,16.888885000000002,42.0,management,RI
19,21.791961063829802,18.0,manufacturing,RI
20,24.075,6.0,marketing,RI
21,13.086960000000001,1.0,math,RI
22,14.037970000000001,3.0,meddr,RI
23,30.147415000000002,4.0,media,RI
24,25.16666666666665,6.0,medinfo,RI
25,16.08696,63.0,mednurse,RI
26,17.71,10.0,medtech,RI
27,12.307692307692301,1.0,personal,RI
28,12.5,7.0,pharmacy,RI
29,28.753455,10.0,project,RI
30,98.553335,2.0,protective,RI
31,27.285714285714302,15.0,retail,RI
32,15.505667500000001,32.0,sales,RI
33,32.40278,4.0,sanitation,RI
34,20.0,7.0,science,RI
35,24.194445,16.0,service,RI
36,16.90909,1.0,socialscience,RI
37,27.25,5.0,sports,RI
38,19.9166666666667,19.0,techhelp,RI
39,17.76162790697675,16.0,techinfo,RI
40,16.66337,19.0,techsoftware,RI
41,13.5,10.0,therapy,RI
42,21.08531746031745,4.0,uncategorized,RI
43,16.2,1.0,veterinary,RI
44,31.733555,4.0,warehouse,RI
0,21.61111,71.0,accounting,SC
1,32.25,118.0,admin,SC
2,18.5,7.0,arch,SC
3,16.16667,11.0,arts,SC
4,12.608775,2.0,aviation,SC
5,21.30357,4.0,care,SC
6,29.462962962963,11.0,childcare,SC
7,21.62745,39.0,construction,SC
8,26.481009999999998,79.0,customer,SC
9,16.06452,169.0,driver,SC
10,24.28947,35.0,education,SC
11,16.555555,10.0,engcivil,SC
12,19.23077,17.0,engelectric,SC
13,18.9763157894737,36.0,engid,SC
14,20.0,15.0,engmech,SC
15,18.8,7.0,finance,SC
16,16.0,93.0,food,SC
17,48.125,35.0,hr,SC
18,20.5,201.0,install,SC
19,33.79372,8.0,insurance,SC
20,19.130695,8.0,legal,SC
21,19.70968,267.0,management,SC
22,27.863640000000004,89.0,manufacturing,SC
23,41.6129,19.0,marketing,SC
24,21.53333,8.0,math,SC
25,18.125,8.0,meddental,SC
26,17.125,16.0,meddr,SC
27,18.14035,13.0,media,SC
28,28.714290000000002,23.0,medinfo,SC
29,15.5,177.0,mednurse,SC
30,25.25,83.0,medtech,SC
31,21.0,9.0,military,SC
32,27.864859999999997,1.0,mining,SC
33,16.5,6.0,personal,SC
34,17.185185185185198,11.0,pharmacy,SC
35,19.408160000000002,35.0,project,SC
36,37.740740740740705,13.0,protective,SC
37,31.0,9.0,realestate,SC
38,15.85842349462365,196.0,retail,SC
39,19.0,140.0,sales,SC
40,31.26316,25.0,sanitation,SC
41,20.63462,15.0,science,SC
42,27.38402,46.0,service,SC
43,17.8,7.0,sports,SC
44,19.75357,52.0,techhelp,SC
45,24.0,50.0,techinfo,SC
46,19.52747,69.0,techsoftware,SC
47,15.641665,34.0,therapy,SC
48,48.777081666666646,8.0,transport,SC
49,22.625,33.0,uncategorized,SC
50,16.25,1.0,veterinary,SC
51,30.05,59.0,warehouse,SC
0,22.4,6.0,accounting,SD
1,22.0,15.0,admin,SD
2,23.066670000000002,5.0,arts,SD
3,15.14286,1.0,care,SD
4,26.0,7.0,construction,SD
5,24.41176,21.0,customer,SD
6,14.6,17.0,driver,SD
7,35.757145,2.0,education,SD
8,29.9375,1.0,engelectric,SD
9,21.0,3.0,engid,SD
10,22.558139999999998,1.0,finance,SD
11,15.75,20.0,food,SD
12,18.27273,1.0,hospitality,SD
13,18.996035,10.0,hr,SD
14,17.233335,22.0,install,SD
15,21.416665000000002,2.0,insurance,SD
16,22.66667,29.0,management,SD
17,18.57143,15.0,manufacturing,SD
18,41.070895,2.0,marketing,SD
19,31.66667,1.0,math,SD
20,20.25,2.0,meddr,SD
21,48.67857,2.0,media,SD
22,21.3333333333333,5.0,medinfo,SD
23,13.94444444444445,40.0,mednurse,SD
24,17.20202,9.0,medtech,SD
25,29.785709999999998,5.0,project,SD
26,20.0,1.0,realestate,SD
27,17.11125,18.0,retail,SD
28,16.68421,41.0,sales,SD
29,26.75,3.0,sanitation,SD
30,19.3548387096774,1.0,science,SD
31,30.46154,4.0,service,SD
32,12.5,1.0,sports,SD
33,21.20991,2.0,techhelp,SD
34,17.433329999999998,5.0,techinfo,SD
35,17.380000000000003,10.0,techsoftware,SD
36,21.29355,10.0,therapy,SD
37,25.66667,1.0,transport,SD
38,19.3318181818182,2.0,uncategorized,SD
39,28.0,13.0,warehouse,SD
0,19.95833,125.0,accounting,TN
1,32.1860465116279,163.0,admin,TN
2,19.974359999999997,10.0,arch,TN
3,17.0,9.0,arts,TN
4,25.23077,1.0,aviation,TN
5,21.92857,19.0,care,TN
6,24.971375,10.0,childcare,TN
7,19.58065,49.0,construction,TN
8,25.842105,92.0,customer,TN
9,15.697825,336.0,driver,TN
10,18.66667,45.0,education,TN
11,17.0,3.0,engchem,TN
12,26.0,5.0,engcivil,TN
13,21.73077,8.0,engelectric,TN
14,25.545455,18.0,engid,TN
15,17.0,11.0,engmech,TN
16,22.216668333333352,20.0,finance,TN
17,15.876539999999999,108.0,food,TN
18,25.818179999999998,5.0,hospitality,TN
19,29.055559999999996,63.0,hr,TN
20,19.262931034482747,192.0,install,TN
21,21.163890000000002,22.0,insurance,TN
22,29.21739,17.0,legal,TN
23,21.08889,385.0,management,TN
24,25.29412,63.0,manufacturing,TN
25,28.355559999999997,21.0,marketing,TN
26,21.0,16.0,math,TN
27,14.28571,3.0,meddental,TN
28,17.0,17.0,meddr,TN
29,27.6117,12.0,media,TN
30,27.17333,47.0,medinfo,TN
31,16.0,277.0,mednurse,TN
32,18.25983210526315,86.0,medtech,TN
33,33.4,1.0,mining,TN
34,18.2181818181818,3.0,personal,TN
35,20.35064863636365,14.0,pharmacy,TN
36,23.681820000000002,36.0,project,TN
37,27.9,33.0,protective,TN
38,28.964290000000002,23.0,realestate,TN
39,16.7482,198.0,retail,TN
40,19.316665,190.0,sales,TN
41,24.829615,30.0,sanitation,TN
42,20.0,35.0,science,TN
43,23.327275,90.0,service,TN
44,42.0,1.0,socialscience,TN
45,19.083335,4.0,sports,TN
46,20.75047,44.0,techhelp,TN
47,20.91176,71.0,techinfo,TN
48,17.216665,112.0,techsoftware,TN
49,15.8125,48.0,therapy,TN
50,36.925925925925895,19.0,transport,TN
51,19.33684,59.0,uncategorized,TN
52,24.823529999999998,3.0,veterinary,TN
53,26.45833,83.0,warehouse,TN
0,22.6666666666667,598.0,accounting,TX
1,34.125,765.0,admin,TX
2,56.42491,4.0,agriculture,TX
3,20.375,57.0,arch,TX
4,24.88462,43.0,arts,TX
5,22.96933,16.0,aviation,TX
6,20.4079861111111,82.0,care,TX
7,25.420289999999998,39.0,childcare,TX
8,25.0,151.0,construction,TX
9,26.157895,546.0,customer,TX
10,17.6451612903226,739.0,driver,TX
11,20.8,277.0,education,TX
12,23.51724,7.0,engchem,TX
13,19.93478,57.0,engcivil,TX
14,19.012195,38.0,engelectric,TX
15,18.787585,112.0,engid,TX
16,20.0,37.0,engmech,TX
17,21.6551724137931,101.0,finance,TX
18,16.5,483.0,food,TX
19,23.205930000000002,20.0,hospitality,TX
20,29.18939,246.0,hr,TX
21,19.79208,907.0,install,TX
22,19.84314,105.0,insurance,TX
23,28.0,113.0,legal,TX
24,20.0,1605.0,management,TX
25,28.386665,206.0,manufacturing,TX
26,23.696428571428598,195.0,marketing,TX
27,23.0,73.0,math,TX
28,17.903229999999997,61.0,meddental,TX
29,15.263160000000001,83.0,meddr,TX
30,28.33333333333335,76.0,media,TX
31,26.48276,173.0,medinfo,TX
32,16.33333,1150.0,mednurse,TX
33,20.08855844827585,474.0,medtech,TX
34,23.076925,6.0,military,TX
35,39.66931,6.0,mining,TX
36,17.272727272727252,42.0,personal,TX
37,17.04348,89.0,pharmacy,TX
38,20.416665000000002,268.0,project,TX
39,22.4444444444444,91.0,protective,TX
40,28.22581,91.0,realestate,TX
41,18.0,789.0,retail,TX
42,18.6,1003.0,sales,TX
43,23.166665000000002,94.0,sanitation,TX
44,22.15909,97.0,science,TX
45,24.36863,240.0,service,TX
46,21.133329999999997,9.0,socialscience,TX
47,18.2439,35.0,sports,TX
48,23.06452,3.0,tech,TX
49,18.70000166666665,266.0,techhelp,TX
50,21.593410000000002,457.0,techinfo,TX
51,18.327955,958.0,techsoftware,TX
52,15.5,141.0,therapy,TX
53,34.25403,62.0,transport,TX
54,22.8,217.0,uncategorized,TX
55,24.55,15.0,veterinary,TX
56,32.07152,240.0,warehouse,TX
0,22.801865,56.0,accounting,UT
1,23.0,81.0,admin,UT
2,31.4,1.0,agriculture,UT
3,19.5,5.0,arch,UT
4,15.95139,8.0,arts,UT
5,54.033335,2.0,care,UT
6,27.071428571428598,1.0,childcare,UT
7,19.4,25.0,construction,UT
8,21.66667,69.0,customer,UT
9,15.92857,69.0,driver,UT
10,17.30769,27.0,education,UT
11,16.64286,1.0,engchem,UT
12,15.5060240963855,3.0,engcivil,UT
